id,title,title_aliases,title_category,title_network,title_year,title_genre,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,scene_image_url,source_url,last_updated,famous_rank,recent_rank,audience_acc,award,director,poster_url
st_04143,눈물의 여왕,Queen of Tears,drama,tvN,2024,로맨스,김수현;김지원,몬드리안서울 이태원,호텔,서울 용산구 장문로 23,37.528566,126.993107,https://lh3.googleusercontent.com/place-photos/AG9NLjBSpd7iOyNTWw-LkwigKQdFHWd_bCigZ4o7MkaZOiN-ZTnr3m_vC9fOilxoz9efCQxHewfzX4YXnattHRryRbKOdJFjXFOehA-G0uhtYcVi5uJQTnoGrni3_VMeqWgHkXesaliJYvpJkI24GQ=s4800-w800,https://map.naver.com/p/entry/place/1720353933,14화에서 백현우와 홍해인이 독일에서 브런치를 먹는 장면을 촬영한 곳입니다.,https://image.tmdb.org/t/p/w780/756I4LmpymunMjPFIKSgFNvlME0.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%eb%aa%ac%eb%93%9c%eb%a6%ac%ec%95%88%ec%84%9c%ec%9a%b8-%ec%9d%b4%ed%83%9c%ec%9b%90-7267/;https://www.koreabycar.com/ko/journal/queen-of-tears-filming-locations,2026-08-04,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04144,눈물의 여왕,Queen of Tears,drama,tvN,2024,로맨스,김수현;김지원,그랜드하얏트서울 테니스장,스포츠시설,서울 용산구 소월로 322,37.539763,126.996241,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/View_from_N_Seoul_Tower_a3.jpg/960px-View_from_N_Seoul_Tower_a3.jpg,https://map.naver.com/p/entry/place/1165856628,4화에서 홍만대 회장과 동거녀 모슬희가 테니스를 치는 장면을 촬영한 곳입니다.,https://image.tmdb.org/t/p/w780/rrYN5H3pRm5JIHuubWnvASugzgi.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ea%b7%b8%eb%9e%9c%eb%93%9c%ed%95%98%ec%96%8f%ed%8a%b8%ec%84%9c%ec%9a%b8-%ed%85%8c%eb%8b%88%ec%8a%a4%ec%9e%a5-7268/,2026-08-04,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04145,눈물의 여왕,Queen of Tears,drama,tvN,2024,로맨스,김수현;김지원,르가드더메인한남,건물,서울 용산구 한남대로10길 16,37.531551,127.009903,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Nudging%2C_Seoul_toilet.jpg/960px-Nudging%2C_Seoul_toilet.jpg,https://map.naver.com/p/entry/place/1197950741,5화에서 홀로 독일로 떠나려는 홍해인을 고모 범자가 뒤쫓는 주차장 장면을 촬영한 곳입니다.,https://image.tmdb.org/t/p/w780/ybJVz6kftaJM2Y0MXtJn4pcODcb.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%eb%a5%b4%ea%b0%80%eb%93%9c%eb%8d%94%eb%a9%94%ec%9d%b8%ed%95%9c%eb%82%a8-7269/,2026-08-04,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04146,눈물의 여왕,Queen of Tears,drama,tvN,2024,로맨스,김수현;김지원,BBM야구장,스포츠시설,서울 용산구 한강대로81길 32,37.542113,126.971532,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Korail-134-Namyeong-station-entrance-1-20191022-145354.jpg/960px-Korail-134-Namyeong-station-entrance-1-20191022-145354.jpg,https://map.naver.com/p/entry/place/1766446782,백현우와 홍해인이 야구 배팅 연습을 하며 데이트하는 장면을 촬영한 곳입니다.,https://i.ytimg.com/vi/oSOBCdWuGX8/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-bbm%ec%95%bc%ea%b5%ac%ec%9e%a5-7270/,2026-08-04,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04147,눈물의 여왕,Queen of Tears,drama,tvN,2024,로맨스,김수현;김지원,대원정사 주차장,사찰,서울 용산구 두텁바위로60길 49,37.549249,126.983355,https://lh3.googleusercontent.com/place-photos/AG9NLjDH8s2OpHpUfWFIA8J-YElNIoqq0YCmPhH3LuL-OZVhMuFKHhAX77m-Lzn_niBOPN61V1VPb3U9nGGClnpC5N42K7Vsx4Y79BDZ93cYcspZcHA948pN_X5zeGqiAMY9_E9-ZDkUZbmc_aci-Q=s4800-w800,https://map.naver.com/p/entry/place/1807937173,8화에서 서울 도심 야경 장면을 촬영한 용산 대원정사 옥상주차장입니다.,https://image.tmdb.org/t/p/w780/gXMbueVIiB7SN5zIdESmdjvbBiD.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%eb%8c%80%ec%9b%90%ec%a0%95%ec%82%ac-%ec%a3%bc%ec%b0%a8%ec%9e%a5-7271/,2026-08-04,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04148,눈물의 여왕,Queen of Tears,drama,tvN,2024,로맨스,김수현;김지원,소파로,편의점,서울 중구 남창동 202-11,37.556168,126.979023,https://lh3.googleusercontent.com/place-photos/AG9NLjB76fXh8GPwr9jqaq2HkKhwZHZoDfRSlDqyXP8qL0O1kU2QgpVavpVB_NA6em56i-M7Jt7oIz_aT9lpS_DiTFM-z4P-DJNv8TVf35SQ9HLr-l1pFIL8S5lx0KsaCBcLKb3f77hPtI98F3acgA=s4800-w800,https://map.naver.com/p/entry/place/1008084127,CU 뉴명동YWCA점 편의점 장면을 촬영한 곳입니다.,https://image.tmdb.org/t/p/w780/npbBpyODXW6HOLeSalqrX2jtR0p.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%86%8c%ed%8c%8c%eb%a1%9c-7272/,2026-08-04,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04149,눈물의 여왕,Queen of Tears,drama,tvN,2024,로맨스,김수현;김지원,CU뉴명동YWCA점,편의점,서울 중구 명동11길 8-2,37.564458,126.985949,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Babymonster_Exhibition_at_The_SameE_Myeongdong.jpg/960px-Babymonster_Exhibition_at_The_SameE_Myeongdong.jpg,https://map.naver.com/p/entry/place/1640170790,1화에서 백현우가 편의점 앞에서 술에 취해 인생이 꼬였다며 우는 장면을 촬영한 곳입니다.,https://image.tmdb.org/t/p/w780/m9Bz1WbaLlYpAr9YLYt1ff6Fx8q.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-cu%eb%89%b4%eb%aa%85%eb%8f%99ywca%ec%a0%90-7273/;https://traveltodrama.com/queen-of-tears-seoul-filming-locations-map/,2026-08-04,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04151,눈물의 여왕,Queen of Tears,drama,tvN,2024,로맨스,김수현;김지원,옥토버훼스트 종로점,음식점,서울 종로구 종로5길 13,37.571033,126.980465,https://lh3.googleusercontent.com/place-photos/AG9NLjDSYCm6v8AFail862xHtKtou0lwn6vdPE-YVm6PtO_qz8X6QS_LE6A_JiCMN4GAGy48J70nzVz5yA1C58EqDeroZKo76-Bq6vjUGcmEMwffp6Iv471o6Ea9SxVFFnvUEqwJKGWko_TAG8FVFQ=s4800-w800,https://map.naver.com/p/entry/place/11708590,10화 에필로그의 4년 전 회상에서 현우가 해인의 흑기사로 러브샷을 하는 회사 회식 장면을 촬영한 곳입니다.,https://i.ytimg.com/vi/W_TmTcOwphM/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%98%a5%ed%86%a0%eb%b2%84%ed%9b%bc%ec%8a%a4%ed%8a%b8-%ec%a2%85%eb%a1%9c%ec%a0%90-7275/;https://traveltodrama.com/queen-of-tears-seoul-filming-locations-map/,2026-08-04,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04152,눈물의 여왕,Queen of Tears,drama,tvN,2024,로맨스,김수현;김지원,광통교,다리,서울 종로구 서린동 1-11,37.569104,126.982466,https://lh3.googleusercontent.com/place-photos/AG9NLjDGdw8MXm8Y3HiZqhlAPg2JtDmb_vvkVu2hRs1xcsTB3NW-ZqR61m7Lrv0_pjCwYpeInS1Gb-OpjngvqQzt7zgpKXJlM_jIIFfoMUehKnJdChVLFVf33emG50Y_XBOCHbvzfrGaH8a6BWVcB-4=s4800-w800,https://map.naver.com/p/entry/place/18666283,4년 전 회식날 사랑싸움 끝에 화해하며 해인이 '현우 씨는 술 취하면 너무 귀엽다'고 말하는 장면의 배경입니다.,https://i.ytimg.com/vi/RewW6fgM-M8/hqdefault.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ea%b4%91%ed%86%b5%ea%b5%90-7276/,2026-08-04,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04153,눈물의 여왕,Queen of Tears,drama,tvN,2024,로맨스,김수현;김지원,아키라백,음식점,서울 종로구 새문안로 97 12층,37.570698,126.975398,https://lh3.googleusercontent.com/place-photos/AG9NLjDAaXItBOFW7ska7vmImeuIGCgJJTDUdqxVda9WOa_hvxWjwPbgV38pZRT-S41rlvs9duKYKLtgf30gTidftyTFGxITXyvMBLb1kbihlM1biFelJ7GIhBCLG40kcREw-br23CKLks6Q3FW6LTitFy74eg=s4800-w800,https://map.naver.com/p/entry/place/1135500385,3화에서 포시즌스 호텔 서울 12층의 모던 일식당 아키라 백으로 등장한 곳입니다.,https://image.tmdb.org/t/p/w780/st9i1MonDqSIuwss1qIaGQQ7DvX.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%95%84%ed%82%a4%eb%9d%bc%eb%b0%b1-7277/,2026-08-04,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04154,눈물의 여왕,Queen of Tears,drama,tvN,2024,로맨스,김수현;김지원,찰스H,바,서울 종로구 새문안로 97 LL층,37.570698,126.975398,https://lh3.googleusercontent.com/place-photos/AG9NLjCXzqD620XBWw5dbzTQcJG6zCiYRBF-rJbSWA1ySOyhnNqH3e_djXq9B6BE43NTjEiw6lB2T6Be706GGmXGnB8s0e6JbKdHtA3wLtVZpIFa9LXPNrVmIe2jysIZv3NfHmLC6-_hdmjwL6cK3fMKMcuEBg=s4800-w800,https://map.naver.com/p/entry/place/37402393,3화 등에서 재벌가 인물들이 은밀한 대화를 나누는 스피크이지 바 장면을 촬영한 곳입니다.,https://image.tmdb.org/t/p/w780/xveOW5e31RKwFFegwAjlLhPo97n.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%b0%b0%ec%8a%a4h-7278/;https://traveltodrama.com/queen-of-tears-seoul-filming-locations-map/,2026-08-04,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
st_04155,눈물의 여왕,Queen of Tears,drama,tvN,2024,로맨스,김수현;김지원,우리옛돌박물관,박물관/미술관,서울 성북구 대사관로13길 66,37.600897,126.990134,https://lh3.googleusercontent.com/place-photos/AG9NLjBdFvC_XGKy9E2qzBwvgkmYKIB6np2Qba-aPbg9WZFXr7OeWlPqoc01xIebPOSqdEkNqoceN2wWOdSaG2WZRa77YCHKXGt0lim9ovmWYl8fBqNgD_mKZz7fa25yKlgaDoxGF0bcLIY9kEFRHWU=s4800-w800,https://map.naver.com/p/entry/place/37275568,1화에서 백현우가 홍해인과 다투고 화가 나서 집을 나서는 장면을 촬영한 곳입니다.,https://image.tmdb.org/t/p/w780/64qcpBgwHSyc1ZgKnqWgVvsRI2l.jpg,https://kdramamap.com/location/%eb%88%88%eb%ac%bc%ec%9d%98%ec%97%ac%ec%99%95-%ec%9a%b0%eb%a6%ac%ec%98%9b%eb%8f%8c%eb%b0%95%eb%ac%bc%ea%b4%80-7279/;https://traveltodrama.com/queen-of-tears-seoul-filming-locations-map/;https://www.realscene.site/ko/drama/queen-of-tears,2026-08-04,13,,,,김희원;장영우,https://image.tmdb.org/t/p/w500/3x8GHyMTMsuXVX8pZ1OhUUHgOBx.jpg
